Escuela Ingreso,Licenciatura,Bachillerato,Bioquimica Diagnostico Inicial,Intentos,Calificacion,Fecha,Bioquimica Diagnostico Final,Intentos,Calificacion,Fecha,Topicos de Salud I Diagnostico Inicial,Intentos,Calificacion,Fecha,Topicos de Salud I Diagnostico Final,Intentos,Calificacion,Fecha,Topicos de Salud II Diagnostico Inicial,Intentos,Calificacion,Fecha,Topicos de Salud II Diagnostico Final,Intentos,Calificacion,Fecha,Introducción a la Ética Diagnostico Inicial,Intentos,Calificacion,Fecha,Introducción a la Ética Diagnostico Final,Intentos,Calificacion,Fecha,Biologia Celular Diagnostico Inicial,Intentos,Calificacion,Fecha,Biologia Celular Diagnostico Final,Intentos,Calificacion,Fecha,"Lectura y Redacción, Diagnostico Inicial",Intentos,Calificacion,Fecha,"Lectura y Redacción, Diagnostico Final",Intentos,Calificacion,Fecha,"Matematicas, Diagnostico Inicial",Intentos,Calificacion,Fecha,"Matematicas, Diagnostico Final",Intentos,Calificacion,Fecha,"Estadistica en la investigación social, Diagnostico Inicial",Intentos,Calificacion,Fecha,"Estadistica en la investigación social, Diagnostico Final",Intentos,Calificacion,Fecha
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,6,2025-04-18,,,,,Topicos de Salud I Diagnostico Inicial,1,4,2025-04-18,,,,,Topicos de Salud II Diagnostico Inicial,1,7,2025-04-18,,,,,Introducción a la Ética Diagnostico Inicial,1,3,2025-04-18,,,,,Biologia Celular Diagnostico Inicial,1,6,2025-04-18,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,2025-04-18,,,,,"Matematicas, Diagnostico Inicial",1,6,2025-04-18,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,9,2025-04-18,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Final,1,9,2025-08-04,,1,10,2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,7,2025-08-04,,3,10,2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,5,2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,6,2025-08-06,,,,,Topicos de Salud I Diagnostico Inicial,1,4,2025-08-11,,,,,Topicos de Salud II Diagnostico Inicial,1,4,2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,9,2025-08-11,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,4,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,4,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,7,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,7,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Final,1,3,2025-08-03,,2,10,2025-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,5,2025-08-04,,1,10,2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,5,2025-04-10,,3,6,2025-08-07,,,,,,,,,Topicos de Salud II Diagnostico Inicial,1,4,2025-04-10,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,5,2025-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,5,2025-04-10,,3,6,2025-08-07,,,,,,,,,Topicos de Salud II Diagnostico Inicial,1,4,2025-04-10,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,5,2025-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,5,2025-08-04,,1,10,2025-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,6,2025-08-04,,4,10,2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,2,3,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Final,1,3,2025-08-04,,1,8,2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,9,2025-08-04,,1,8,2025-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,6,2025-08-04,,4,10,2025-08-10,,,,,,,,,Topicos de Salud II Diagnostico Inicial,1,9,2025-08-10,,,,,Introducción a la Ética Diagnostico Inicial,1,7,2025-08-10,Introducción a la Ética Diagnostico Final,3,10,2025-08-14,,,,,,,,,"Lectura y Redacción, Diagnostico Inicial",1,8,2025-08-10,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,4,2025-08-04,,1,8,2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,5,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,4,2025-08-04,,2,10,2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,8,2025-08-04,,1,7,2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,7,2025-08-05,,1,9,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Final,1,8,2025-08-04,,1,9,2025-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,2,5,2025-08-10,,2,8,2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Final,1,4,2025-08-04,,4,10,2025-08-12,,,,,,,,,,,,,,,,,Introducción a la Ética Diagnostico Inicial,1,4,2025-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,colbach,Bioquimica Diagnostico Final,1,6,2025-08-05,,1,10,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,fisioterapia,enp,Bioquimica Diagnostico Final,1,5,2025-08-03,,1,7,2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,8,2025-08-04,,3,10,2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,4,2025-08-04,,6,10,2025-08-13,,,,,,,,,Topicos de Salud II Diagnostico Inicial,1,10,2025-08-13,Topicos de Salud II Diagnostico Final,4,9,2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,7,2025-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,5,2025-08-04,,2,10,2025-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,colbach,Bioquimica Diagnostico Final,1,6,2025-08-05,,1,10,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,8,2025-08-04,,5,10,2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Final,1,7,2025-08-04,,1,9,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-unam,Bioquimica Diagnostico Inicial,1,8,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-unam,Bioquimica Diagnostico Inicial,1,4,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,1,6,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,colbach,Bioquimica Diagnostico Final,1,9,2025-08-04,,1,10,2025-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,7,2025-08-04,,7,10,2025-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,6,2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,colbach,Bioquimica Diagnostico Inicial,1,9,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,7,2025-08-05,,2,10,2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-unam,Bioquimica Diagnostico Inicial,1,9,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Final,1,5,2025-08-03,,6,10,2025-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,8,2025-08-04,,1,10,2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,colbach,Bioquimica Diagnostico Inicial,1,6,2025-08-01,,,,,Topicos de Salud I Diagnostico Inicial,1,2,2025-08-01,,,,,Topicos de Salud II Diagnostico Inicial,1,7,2025-08-01,,,,,Introducción a la Ética Diagnostico Inicial,1,6,2025-08-01,,,,,Biologia Celular Diagnostico Inicial,1,6,2025-08-01,,,,,"Lectura y Redacción, Diagnostico Inicial",1,2,2025-08-01,,,,,"Matematicas, Diagnostico Inicial",1,1,2025-08-01,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,3,2025-08-01,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,9,2025-08-03,,2,10,2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,fisioterapia,enp,Bioquimica Diagnostico Inicial,1,5,2025-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,5,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,4,2025-08-04,,,,,"Lectura y Redacción, Diagnostico Inicial",1,5,2025-08-04,,,,,"Matematicas, Diagnostico Inicial",1,6,2025-08-04,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,4,2025-08-04,,1,9,2025-08-12,,,,,,,,,Topicos de Salud II Diagnostico Inicial,1,6,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matematicas, Diagnostico Inicial",1,7,2025-08-05,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Final,1,5,2025-08-09,,6,10,2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-unam,Bioquimica Diagnostico Inicial,1,2,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,7,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,9,2025-08-04,,4,7,2025-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,5,2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,4,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Final,1,2,2025-08-04,,2,7,2025-08-17,Topicos de Salud I Diagnostico Inicial,1,1,2025-08-04,,,,,Topicos de Salud II Diagnostico Inicial,1,6,2025-08-04,,,,,Introducción a la Ética Diagnostico Inicial,1,5,2025-08-04,,,,,Biologia Celular Diagnostico Inicial,1,7,2025-08-04,,,,,"Lectura y Redacción, Diagnostico Inicial",1,5,2025-08-04,,,,,"Matematicas, Diagnostico Inicial",1,8,2025-08-04,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,5,2025-08-04,,,,
fm-cu,medico_cirujano,inc-unam,Bioquimica Diagnostico Inicial,1,6,2025-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-unam,Bioquimica Diagnostico Inicial,1,3,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,colbach,Bioquimica Diagnostico Final,1,3,2025-08-04,,1,10,2025-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-unam,Bioquimica Diagnostico Inicial,1,6,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,1,5,2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,colbach,Bioquimica Diagnostico Inicial,1,6,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-unam,Bioquimica Diagnostico Final,1,7,2025-08-04,,4,7,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,7,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,4,2025-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,4,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,2,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lectura y Redacción, Diagnostico Inicial",1,7,2025-08-08,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,4,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,colbach,Bioquimica Diagnostico Final,1,8,2025-08-04,,2,8,2025-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,7,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-unam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,fisioterapia,inc-sep,Bioquimica Diagnostico Final,1,8,2025-08-05,,1,10,2025-08-14,,,,,,,,,Topicos de Salud II Diagnostico Inicial,1,9,2025-08-05,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,9,2025-08-06,,,,,"Lectura y Redacción, Diagnostico Inicial",1,7,2025-08-05,,,,,,,,,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,8,2025-08-06,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Final,1,7,2025-08-04,,2,10,2025-08-15,Topicos de Salud I Diagnostico Inicial,1,8,2025-08-06,,,,,Topicos de Salud II Diagnostico Inicial,1,5,2025-08-04,,,,,Introducción a la Ética Diagnostico Inicial,1,7,2025-08-06,,,,,Biologia Celular Diagnostico Inicial,1,8,2025-08-06,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,2025-08-04,,,,,"Matematicas, Diagnostico Inicial",1,5,2025-08-06,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,2025-08-06,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,1,5,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,colbach,Bioquimica Diagnostico Final,1,9,2025-08-03,,1,9,2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,1,5,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,5,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,5,2025-08-04,,2,7,2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,1,7,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-unam,Bioquimica Diagnostico Final,1,1,2025-08-04,,1,10,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,8,2025-08-03,,3,10,2025-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,fisioterapia,colbach,Bioquimica Diagnostico Inicial,1,2,2025-08-11,,,,,Topicos de Salud I Diagnostico Inicial,1,4,2025-08-11,,,,,Topicos de Salud II Diagnostico Inicial,2,4,2025-08-11,,,,,Introducción a la Ética Diagnostico Inicial,1,6,2025-08-11,,,,,Biologia Celular Diagnostico Inicial,1,6,2025-08-11,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,2025-08-11,,,,,"Matematicas, Diagnostico Inicial",1,7,2025-08-11,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,4,2025-08-11,,,,
fm-cu,medico_cirujano,inc-unam,Bioquimica Diagnostico Final,1,8,2025-08-04,,2,10,2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Final,1,2,2025-08-04,,2,10,2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,6,2025-08-04,,2,8,2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,colbach,Bioquimica Diagnostico Inicial,1,6,2025-08-12,,,,,Topicos de Salud I Diagnostico Inicial,1,6,2025-08-12,,,,,,,,,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,7,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Final,1,8,2025-08-03,,3,10,2025-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Final,1,9,2025-08-04,,2,9,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,8,7,2025-08-04,,2,10,2025-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Final,1,2,2025-08-05,,1,10,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,biomedica,inc-unam,Bioquimica Diagnostico Inicial,1,7,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Final,1,5,2025-08-04,,1,9,2025-08-12,Topicos de Salud I Diagnostico Inicial,1,6,2025-08-07,Topicos de Salud I Diagnostico Final,6,9,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,biomedica,enp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,7,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,4,2025-08-03,,1,10,2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,3,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Final,1,9,2025-08-04,,2,9,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Final,1,6,2025-08-04,,2,9,2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,4,2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Final,1,8,2025-08-07,,1,9,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
